AREA	BALDE	FICHEIRO	LINHA	TERMO	TRECHO
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	46	lance	ramo -> POST /lance-relampago (JWT lance-auth via /auth-lance, assinatura
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	46	lance	ramo -> POST /lance-relampago (JWT lance-auth via /auth-lance, assinatura
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	46	lance	ramo -> POST /lance-relampago (JWT lance-auth via /auth-lance, assinatura
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	50	Lance	- mainnet: comprometerLance on-chain (coordenacao assina; so o HASH do
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	53	lances	-> Fecho: consolidar-lances (admin): apura MENOR LANCE UNICO off-chain
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	53	LANCE	-> Fecho: consolidar-lances (admin): apura MENOR LANCE UNICO off-chain
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	57	lances	C) SENHAS ON-CHAIN: NENHUMA function de producao CONSOME saldoSenhas em lances.
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	58	Lance	darLance(idEdicao, valor) (que consome 1 senha) e chamado pelo frontend SO
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	59	lance	no caminho legado (Sepolia/localhost, MAINNET=false). Em mainnet o lance
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	69	lance	2) MC assume "lance programado consome 1 senha"; em mainnet o lance (programado
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	69	lance	2) MC assume "lance programado consome 1 senha"; em mainnet o lance (programado
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	71	lance	de senhas por lance e legado (Sepolia).
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	93	lances	- Custo do fluxo completo (1 compra + 2 lances + fecho opcional, 4 txs):
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	96	lances	carteira do usuario (deposito), usado depois em comprar-senhas/lances.
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	123	lance	S2 (lance programado): PENDENTE — sem edicao programada ativa + exige gas.
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	125	lance	S3 (lance relampago, menor lance unico): PENDENTE — exige saldo R$ e gas.
DOCS	TEXTO-DOC	docs/MC91.10-DIAGNOSTICO.txt	125	lance	S3 (lance relampago, menor lance unico): PENDENTE — exige saldo R$ e gas.
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	6	lance	CONTEXTO: o MC91.10 (diagnostico) identificou que em MAINNET o lance em edicao
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	7	lance	programada debita saldo R$ (via lance-relampago) em vez de consumir senha, e a
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	14	Lance	- components/CardLance.jsx  — formulario de lance (usado por pages/Dashboard.jsx
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	14	lance	- components/CardLance.jsx  — formulario de lance (usado por pages/Dashboard.jsx
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	15	Lances	e pages/MercadoLances.jsx com prop tipoLeilao="flash"|"programado").
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	15	Leilao	e pages/MercadoLances.jsx com prop tipoLeilao="flash"|"programado").
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	16	Leilao	* Linha 83: isProgramado = tipoLeilao === "programado".
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	21	lance	POST /lance-relampago (backend blindado). O ramo "darLance on-chain"
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	21	Lance	POST /lance-relampago (backend blindado). O ramo "darLance on-chain"
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	22	Lance	(linhas 212-232: hash Argon2id -> assinar -> enviarLance/darLance) so roda
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	22	Lance	(linhas 212-232: hash Argon2id -> assinar -> enviarLance/darLance) so roda
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	26	Lance	* Linha 378: hint "Lance programado consome 1 senha on-chain (Art. 20:
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	32	lance	auth-lance (JWT) -> POST /comprar-senhas (qtd; R$ 2,00/senha) -> adicionarSenhas
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	37	lance	- lance-relampago.mjs — UNICO endpoint de lance usado em mainnet.
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	37	lance	- lance-relampago.mjs — UNICO endpoint de lance usado em mainnet.
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	40	Lance	* Passo 7 (linha 176): mainnet -> comprometerLanceOnchain (hash blindado,
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	41	Lance	coordenacao assina) + addLance (data-store: blob/Supabase, key-per-bid).
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	46	lances	- consolidar-lances.mjs — fecho admin: apura MENOR LANCE UNICO off-chain
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	46	LANCE	- consolidar-lances.mjs — fecho admin: apura MENOR LANCE UNICO off-chain
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	53	lances	correcao abaixo para o consumo de senhas em lances programados.
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	57	Leilao	CONTRATO (contracts/Leilao.sol, mainnet 0x0052477A8CA81BCAF4a60e21e635F9e00a5d16cd):
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	59	Lance	- darLance(idEdicao, valor) — UNICA funcao que CONSOME senha
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	60	lance	(saldoSenhas[msg.sender]--), mas registra o lance em CLARO e usa msg.sender
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	62	Lance	- comprometerLance/consolidarResultado — fluxo blindado (anti-bot MC28.1).
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	65	Lance	2. RESTRICAO DE DESIGN (por que nao "darLance" na mainnet)
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	67	Lance	- Consumir a senha on-chain exige darLance com msg.sender = usuario. O backend
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	69	lance	Privy wallet. Expor o valor do lance em claro (darLance) tambem anularia a
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	69	Lance	Privy wallet. Expor o valor do lance em claro (darLance) tambem anularia a
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	74	lances	DECISAO: consumo de senha em lances programados = GATE ON-CHAIN (saldoSenhas
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	85	lance	- lance-relampago.mjs: derivar tipo da edicao (buscarEdicao); se "programado":
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	90	Lance	* manter blindagem (comprometerLance + addLance) identica ao flash;
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	90	Lance	* manter blindagem (comprometerLance + addLance) identica ao flash;
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	97	Lance	- components/CardLance.jsx:
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	101	lance	useTrocarPorSenhas(qtd=1) antes do lance; se saldo R$ < 200 -> mensagem
DOCS	COMENTARIO	docs/MC91.11-DIAGNOSTICO.txt	104	lance	* flash: INTOCADO (consumo R$, menor lance unico ja no fecho).
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	122	lances	- O saldo on-chain NAO decresce com lances programados (ledger off-chain
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	126	Lance	- darLance direto no contrato (bypass do app) continua possivel e consome a
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	128	lances	- O fecho de edicoes programadas em mainnet deve usar consolidar-lances
DOCS	TEXTO-DOC	docs/MC91.11-DIAGNOSTICO.txt	129	lance	(admin), que apura o menor lance unico (mesmo do flash).
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	8	LANCE	- LANCE PROGRAMADO -> consome SENHA (1 por lance; Art. 20: R$ 2,00/senha).
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	8	lance	- LANCE PROGRAMADO -> consome SENHA (1 por lance; Art. 20: R$ 2,00/senha).
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	11	LANCE	- LANCE RELAMPAGO -> consome SALDO R$ (menor lance unico no fecho,
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	11	lance	- LANCE RELAMPAGO -> consome SALDO R$ (menor lance unico no fecho,
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	12	lances	consolidar-lances — ja implementado, inalterado).
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	20	Lance	- src/components/CardLance.jsx — conversao automatica R$->senha (programado
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	26	lance	- lance-relampago.mjs — modo programado: gate lerSaldoSenhas >= 1, sem
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	27	Lance	debito R$, consumo no ledger, blindagem (comprometerLance + addLance)
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	27	Lance	debito R$, consumo no ledger, blindagem (comprometerLance + addLance)
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	49	lance	/lance-relampago 401 (token exigido).
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	55	lance	operador — R2); lance programado (requer edicao PROG-1 criada por admin
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	56	lance	— hoje so R-1 relampago existe); lance relampago; conferir saldos.
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	64	lances	PIX -> saldo R$ -> /comprar-senhas -> senhas on-chain -> lances
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	65	lances	programados consomem 1 senha; carteira (saldo R$) -> lances relampago
DOCS	TEXTO-DOC	docs/MC91.11-RELATORIO.txt	66	lance	(menor lance unico). Testes 398+7 verdes; deploy em producao validado.
DOCS	TEXTO-DOC	docs/MC91.11-TESTES.txt	20	lance	- consumo: 1 lance = 1 senha, persiste entre chamadas (ultimoLance.edicaoId)
DOCS	TEXTO-DOC	docs/MC91.11-TESTES.txt	20	Lance	- consumo: 1 lance = 1 senha, persiste entre chamadas (ultimoLance.edicaoId)
DOCS	TEXTO-DOC	docs/MC91.11-TESTES.txt	21	lance	- teto: consumidas >= saldo on-chain -> recusa (3o lance com saldo 2)
DOCS	TEXTO-DOC	docs/MC91.11-TESTES.txt	28	Lance	- lint: npx eslint CardLance.jsx AppContext.jsx -> 0 erros (5 warnings
DOCS	COMENTARIO	docs/MC91.11-VALIDACAO-APARELHO.txt	26	lance	* /lance-relampago (ATUALIZADO): 401 sem token ✓
DOCS	TEXTO-DOC	docs/MC91.11-VALIDACAO-APARELHO.txt	33	lances	5. VALIDACAO NO APARELHO (fluxo PIX -> R$ -> senhas -> lances) — PENDENTE
DOCS	TEXTO-DOC	docs/MC91.11-VALIDACAO-APARELHO.txt	39	lance	-> senha on-chain -> lance programado (consome senha) -> lance relampago
DOCS	TEXTO-DOC	docs/MC91.11-VALIDACAO-APARELHO.txt	39	lance	-> senha on-chain -> lance programado (consome senha) -> lance relampago
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	12	lance	-> senhas on-chain -> lance PROGRAMADO consome 1 senha (ledger com teto
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	13	lance	on-chain) | lance RELAMPAGO consome saldo R$ (menor lance unico no
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	13	lance	on-chain) | lance RELAMPAGO consome saldo R$ (menor lance unico no
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	24	lance	- lance-relampago (CORRIGIDO MC91.11): deriva o tipo da edicao
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	27	Lance	R$, mantendo a blindagem (comprometerLance + addLance/key-per-bid);
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	27	Lance	R$, mantendo a blindagem (comprometerLance + addLance/key-per-bid);
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	33	lances	- consolidar-lances: apura MENOR LANCE UNICO off-chain (apurarMenorUnico)
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	33	LANCE	- consolidar-lances: apura MENOR LANCE UNICO off-chain (apurarMenorUnico)
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	35	Lance	- UI (CardLance): programado nao bloqueia por senha se houver R$ p/
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	46	LANCE	- LANCE PROGRAMADO (correcao): mc9111-programado (7 testes: gate, teto,
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	47	lance	persistencia, isolamento, teto dinamico) + mc9112-integracao-lance
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	51	LANCE	- LANCE RELAMPAGO: mc361-saldo-rs (debito CAS atomico), mc28-keyperbid
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	53	LANCE	- MENOR LANCE UNICO: apurarMenorUnico em mc28-seguranca e mc33-load.
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	60	Lances	200 com token (12/0/12); chunk MercadoLances do SITE live contem a
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	64	Lances	conteudo verificado: bundle mainnet + chunk MercadoLances com a correcao
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	76	Lance	c) Lance programado (consome 1 senha) e lance relampago na R-1 (consome
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	76	lance	c) Lance programado (consome 1 senha) e lance relampago na R-1 (consome
DOCS	TEXTO-DOC	docs/MC91.12-RELATORIO.txt	83	lance	consome R$ (menor lance unico). Testes 403/403 verdes (inclui 12 novos do
DOCS	TEXTO-DOC	docs/MC91.14-STATUS-BNB.txt	14	lance	Conferido em 3 RPCs publicos independentes (eth_getBalance, bloco latest):
DOCS	TEXTO-DOC	docs/MC91.14-STATUS-BNB.txt	55	lance	(eth_getBalance do endereco a cada 2h, alerta somente quando saldo > 0).
DOCS	TEXTO-DOC	docs/MC91.3-SALDO-CARTEIRA.txt	6	lance	1. SALDO DO TOKEN ETH (Binance-Peg, BEP-20) — balanceOf em "latest"
DOCS	TEXTO-DOC	docs/MC91.3-SALDO-CARTEIRA.txt	16	lance	- BNB nativo (eth_getBalance): 0x0 (esperado — carteira so recebeu o token)
DOCS	TEXTO-DOC	docs/MC91.3-SALDO-CARTEIRA.txt	19	lance	- ETH mainnet (ethereum-rpc.publicnode.com, eth_getBalance): 0x0
DOCS	TEXTO-DOC	docs/MC91.3-VERIFICACAO-TX.txt	42	lance	- eth_getBalance (BNB): 0xa902ec82ef0b13be98 wei = ~3.045 BNB
DOCS	TEXTO-DOC	docs/MC91.4-SALDO-BSC.txt	9	lance	RPC NodeReal (bsc-mainnet.nodereal.io), balanceOf latest:
DOCS	TEXTO-DOC	docs/MC91.4-SALDO-BSC.txt	13	lance	2. BNB (nativo, gas da BSC — eth_getBalance latest)
DOCS	TEXTO-DOC	docs/MC91.8-STATUS-BNB.txt	12	lance	- eth_getBalance (nativo BNB) em 3 RPCs publicos, mesmo bloco (latest):
DOCS	TEXTO-DOC	docs/MC91.8-STATUS-BNB.txt	28	lance	- balanceOf 0x2170Ed0880ac9A755fd29B2688956BD959F933F8 (ETH pegada Binance,
DOCS	TEXTO-DOC	docs/MC92.10-CRON-JOBS.txt	16	lances	Tarefa: GET /health (público), polling de PIX, consolidação de lances;
DOCS	TEXTO-DOC	docs/MC92.10-PREMIOS.txt	12	lance	1. Seleção do vencedor: critério definido pelo operador (menor lance único
DOCS	TEXTO-DOC	docs/MC92.5-DIAGNOSTICO.txt	31	leilao	- GUTO (mascote, martelo de leilao, medalhao Uniao e Trabalho): centro,
DOCS	TEXTO-DOC	docs/MC92.8-S0-BASELINE.txt	16	Leilao	- Contrato LeilaoGUT (mainnet): 0x0052477A8CA81BCAF4a60e21e635F9e00a5d16cd
DOCS	TEXTO-DOC	docs/MC92.9-RELATORIO.txt	7	Leilao	(relayer que paga o gas do LeilaoGUT
DOCS	TEXTO-DOC	docs/MC92.9-RELATORIO.txt	25	lance	RPCs consultados (eth_getBalance, bloco latest):
DOCS	TEXTO-DOC	docs/mfa-setup.md	16	lance	| **cliente** | **Obrigatório** para operações sensíveis | comprar-senhas, lance-relampago, voucher-resgatar, wallet POST |
DOCS	TEXTO-DOC	docs/mfa-setup.md	59	Lance	- **`_lib/jwt.mjs`** (modificado em MC7) — `assinarAdminAccess`, `assinarUserSession`, `assinarLanceAuth` aceitam param opcional `mfaVerified` que injeta `mfa_verified: t
DOCS	TEXTO-DOC	docs/mfa-setup.md	60	lance	- **5 endpoints integrados** (MC7) — admin-aprovacao, comprar-senhas, lance-relampago, wallet (POST), voucher (gerar + resgatar).
DOCS	TEXTO-DOC	docs/mfa-setup.md	77	Lance	JWT chega → caller valida (verificarLanceAuth, autenticarAdmin, etc.) → caller extrai payload
DOCS	COMENTARIO	docs/mfa-setup.md	104	lance	### 4.2 Em `/auth-user` e `/auth-lance`
DOCS	COMENTARIO	docs/mfa-setup.md	126	lance	curl -X POST https://app.desafiogut.com.br/.netlify/functions/lance-relampago \
DOCS	COMENTARIO	docs/mfa-setup.md	132	lance	# → log no Sentry: "[require-mfa:warn] lance-relampago sem MFA verificado"
DOCS	COMENTARIO	docs/plano-refatoracao-navegacao.md	30	Lances	**Mudança:** Cada SlotCard navega para `/mercado?categoria=diamante|ouro|prata|bronze` (query param). MercadoLances lê o param e:
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	32	Leilao	2. Força `setTipoLeilao("programado")` para Diamante/Ouro, `"flash"` para Prata/Bronze.
DOCS	COMENTARIO	docs/plano-refatoracao-navegacao.md	35	leilões	**Justificativa:** REQ-13 da spec ("4 slots simultâneos") ainda não está implementado no backend de leilões (só vitrine informativa). Sem o backend de cotas, o melhor que
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	43	Lances	- MercadoLances AuthArea ("⚡ Entrar" → padroniza)
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	45	lances	- MeusAtivos ("— Entrar para ver seus lances" → remove sufixo)
DOCS	COMENTARIO	docs/plano-refatoracao-navegacao.md	51	Lance	**Mudança:** adicionar `{ label: "Vitrine 4 Slots", icon: "🪟", to: "/vitrine" }` em `Dashboard.ATALHOS:21-28`. Posição: entre "Dar Lance" e "Meus Ativos" para destacar.
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	67	Lances	Padronizar para **"Mercado de Lances"** em Sidebar, BottomNav e Dashboard.ATALHOS. BottomNav usar "Mercado" se espaço for problema.
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	78	Lances	- MercadoLances:447-472
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	93	lance	MeusAtivos com `isConnected` + lista vazia → adicionar botão `<button onClick={() => navigate("/mercado")}>🎯 Dar primeiro lance</button>` abaixo do "📭 Nenhum lance enco
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	93	lance	MeusAtivos com `isConnected` + lista vazia → adicionar botão `<button onClick={() => navigate("/mercado")}>🎯 Dar primeiro lance</button>` abaixo do "📭 Nenhum lance enco
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	103	leilão	Auditar e adicionar `aria-label` em buttons com label visual ambíguo: "↻ Atualizar" (já tem), "🚪 Desconectar conta" (adicionar), filtros de MeusAtivos, toggle de tipo de
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	103	Lances	Auditar e adicionar `aria-label` em buttons com label visual ambíguo: "↻ Atualizar" (já tem), "🚪 Desconectar conta" (adicionar), filtros de MeusAtivos, toggle de tipo de
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	108	lances	`MeusAtivos.DesktopTable:244-292` adicionar `<caption className="sr-only">Histórico de lances da edição R-1</caption>` + `scope="col"` nos `<th>`.
DOCS	COMENTARIO	docs/plano-refatoracao-navegacao.md	130	Lances	### M-18 · Reduzir header duplicado em MercadoLances (I-18)
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	131	Lances	Em mobile, o header de MercadoLances duplica auth widget que já está no BottomNav. Remover ou condicionar.
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	155	Lances	2. **M-02 (Vitrine query param)** — aceito o design com `?categoria=` ou prefere outro? (alternativa: criar `/vitrine/:slot` que renderiza o mesmo MercadoLances intername
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	156	Lances	3. **M-08 (consolidar footers)** — você está OK em **remover** o footer próprio do MercadoLances? É o mais cheio dos 4 (Privacidade Iubenda + link grupo).
DOCS	TEXTO-DOC	docs/plano-refatoracao-navegacao.md	167	Lances	- `src/pages/MercadoLances.jsx` (M-02, M-08, M-12, M-18)
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	1	Leilao	# Referência — Contrato `LeilaoGUT`
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	7	Leilao	> **Arquivo fonte**: `desafio-gut/contracts/Leilao.sol`
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	16	LANCES	| `MAX_LANCES_UNICOS` | `10_000` | Limite de valores únicos por edição (proteção anti-DoS em `apurarVencedor`) |
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	46	lances	mapping(uint256 => address) lances;    // valor → último lance
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	46	lance	mapping(uint256 => address) lances;    // valor → último lance
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	47	lances	mapping(uint256 => uint256) contagem;  // valor → total de lances
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	55	lance	Saldo de senhas de cada endereço. Cada senha = 1 lance. Decrementado por `darLance`, incrementado por `adicionarSenhas`.
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	55	Lance	Saldo de senhas de cada endereço. Cada senha = 1 lance. Decrementado por `darLance`, incrementado por `adicionarSenhas`.
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	87	Lance	### `darLance`
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	89	Lance	function darLance(string memory idEdicao, uint256 valorEmCentavos) public
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	91	lance	Registra um lance na edição ativa. Consome 1 senha do `saldoSenhas[msg.sender]`.
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	94	lance	- `saldoSenhas[msg.sender] > 0` — sem senha, sem lance
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	98	LANCES	- Se valor novo: `listaDeValores.length < MAX_LANCES_UNICOS`
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	100	Lance	**Emite**: `LanceDado(idEdicao, lancador, valorEmCentavos, repetido, timestamp)`
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	120	leilão	Cria uma nova edição de leilão.
DOCS	COMENTARIO	docs/reference/contrato-leilao-abi.md	143	Lance	### `LanceDado`
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	145	Lance	event LanceDado(
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	153	lance	Emitido em cada lance. `repetido = true` quando o mesmo valor já havia sido registrado anteriormente.
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	179	LANCES	| H-01 | `MAX_LANCES_UNICOS = 10_000` — previne DoS no loop de `apurarVencedor` |
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	190	Lance	{ "type": "function", "name": "darLance",      "stateMutability": "nonpayable", "inputs": [{"name":"idEdicao","type":"string"},{"name":"valorEmCentavos","type":"uint256"}
DOCS	TEXTO-DOC	docs/reference/contrato-leilao-abi.md	197	Lance	{ "type": "event",    "name": "LanceDado",     "inputs": [{"name":"idEdicao","type":"string","indexed":false},{"name":"lancador","type":"address","indexed":true},{"name":
DOCS	COMENTARIO	docs/relatorio-limpeza-blobs.md	1	Lances	# Relatório — Limpeza de Lances Residuais (Netlify Blobs)
DOCS	COMENTARIO	docs/relatorio-limpeza-blobs.md	4	lances	**Commit:** `9dfda49` — `fix: endpoint purge-lances + gatilho de limpeza de Blobs antigos no reset v2`
DOCS	TEXTO-DOC	docs/relatorio-limpeza-blobs.md	9	lances	A tabela de lances da Edição R-1 continuava exibindo dados de testes antigos
