AREA	BALDE	FICHEIRO	LINHA	COL	TERMO	TRECHO
DOCS	TEXTO-DOC	cloud.md	785	35	lances	exclusiva do `service_role` em `lances`/`lojistas`/`config_remota`.
DOCS	TEXTO-DOC	cloud.md	789	29	lances	aninhado (`recursos_app`); `lances.payload` guarda o registro imutável completo
DOCS	TEXTO-DOC	cloud.md	790	20	Bid	(espelha o Key-Per-Bid MC28 — nome/saldos/lanceId não cabem em colunas planas);
DOCS	TEXTO-DOC	cloud.md	791	7	lance	`hash_lance` passou a NULLable (caminho legado Sepolia/local não tem commitment).
DOCS	TEXTO-DOC	cloud.md	797	4	lances	`lances.payload` + colunas planas indexáveis; gera a key Key-Per-Bid (anti-colisão).
DOCS	TEXTO-DOC	cloud.md	797	68	Bid	`lances.payload` + colunas planas indexáveis; gera a key Key-Per-Bid (anti-colisão).
DOCS	TEXTO-DOC	cloud.md	801	4	lance	- `lance-relampago.mjs` (escrita mainnet KPB) → `dataStore.addLance`.
DOCS	TEXTO-DOC	cloud.md	802	15	lances	- `consolidar-lances.mjs` (leitura) → `dataStore.getLances` (markers ficam no bids-store).
DOCS	TEXTO-DOC	cloud.md	802	79	bids	- `consolidar-lances.mjs` (leitura) → `dataStore.getLances` (markers ficam no bids-store).
DOCS	TEXTO-DOC	cloud.md	805	4	lances	`lances-flash/purge-lances` (sem equivalente; não force-fit para não arriscar MC28).
DOCS	TEXTO-DOC	cloud.md	805	23	lances	`lances-flash/purge-lances` (sem equivalente; não force-fit para não arriscar MC28).
DOCS	TEXTO-DOC	cloud.md	834	34	lances	3. **Janela ENTRE edições** (sem lances em curso) — mitiga K2 (split-brain): com a
DOCS	TEXTO-DOC	cloud.md	835	41	lances	escrita exclusiva por backend (R11), lances feitos em Supabase não existem nos
DOCS	TEXTO-DOC	cloud.md	836	48	lances	Blobs; trocar a meio de uma edição deixaria lances órfãos.
DOCS	TEXTO-DOC	cloud.md	841	13	lance	3. Smoke: 1 lance real numa edição de teste → confirmar persistência + `getLances`
DOCS	TEXTO-DOC	cloud.md	848	62	lances	3. K2: se a janela NÃO foi entre edições, fazer backfill dos lances gravados no
DOCS	COMENTARIO	cloud.md	852	52	lances	**Critérios de sucesso / observação:** 0% erro nos lances; apuração idêntica à
DOCS	TEXTO-DOC	cloud.md	858	63	lances	> Decisão de escopo: realtime **apenas** de `config_remota`. `lances` ficam de fora
DOCS	TEXTO-DOC	cloud.md	860	39	lance	> realtime público quebraria o "menor lance único". `edicoes`/`notificacoes` não
DOCS	TEXTO-DOC	cloud.md	887	74	lance	> Fase 1: dados corporativos (cotas). saldo-rs/wallet (fluxo de dinheiro/lance) = MC36.1.
DOCS	TEXTO-DOC	cloud.md	929	77	lance	> fallback de leitura transitório). É o MC mais sensível: toca o **fluxo de lance**.
DOCS	TEXTO-DOC	cloud.md	938	18	lance	consumido por `lance-relampago`), `_lib/troco-senhas.mjs` (FIFO/expiração/`resumoTrocoAdmin`
DOCS	TEXTO-DOC	cloud.md	955	4	lance	`lance-relampago` → blindagem MC28 (Compromisso Cego on-chain via `comprometerLanceOnchain`);
DOCS	TEXTO-DOC	cloud.md	956	15	lances	`consolidar-lances` → consolidação EIP-712 contra `CONTRATO_MAINNET` (Flashbots por
DOCS	TEXTO-DOC	cloud.md	960	71	lance	Account/KMS montado só na Sepolia (MC30.2.1) → quebraria o fluxo de lance real (R1). A ativação
DOCS	TEXTO-DOC	cloud.md	986	79	lances	health-probe `eth_blockNumber`/`eth_chainId`, nunca loga URLs). `consolidar-lances` usa
DOCS	TEXTO-DOC	cloud.md	997	84	lance	- **#6** sign message: `PrivyProvider.embeddedWallets.showWalletUIs=false` → login/lance sem
DOCS	TEXTO-DOC	cloud.md	1001	64	lances	"Limpar filtro"); abordagem (i) (a página exibe a grade, não lances).
DOCS	COMENTARIO	cloud.md	1228	19	lances	**B-P0-1 — `purge-lances.mjs` estava destrutivo SEM autenticação.** O endpoint apaga todos os
DOCS	TEXTO-DOC	cloud.md	1229	1	lances	lances da edição ativa (blob `lances-relampago` + entradas `lance-idem`) e qualquer pessoa na
DOCS	TEXTO-DOC	cloud.md	1229	31	lances	lances da edição ativa (blob `lances-relampago` + entradas `lance-idem`) e qualquer pessoa na
DOCS	TEXTO-DOC	cloud.md	1229	61	lance	lances da edição ativa (blob `lances-relampago` + entradas `lance-idem`) e qualquer pessoa na
DOCS	TEXTO-DOC	cloud.md	1230	71	leilão	internet podia chamá-lo (`POST {edicaoId}`) — sabotagem trivial de um leilão em curso.
DOCS	TEXTO-DOC	cloud.md	1233	15	lances	`consolidar-lances.mjs`. Agora só admin (Bearer admin-jwt ou `x-admin-token` legado) executa o purge.
DOCS	COMENTARIO	cloud.md	1244	46	lances	**Modelo de confiança (inalterado):** `purge-lances` agora compartilha a mesma porta admin de
DOCS	TEXTO-DOC	cloud.md	1245	13	lances	`consolidar-lances`/demais mutações sensíveis. Os 7 P1 da auditoria seguem em aberto para o pré-MC40.
DOCS	TEXTO-DOC	cloud.md	1313	72	lance	(saldo-rs, CorporativoAnalytics), e o núcleo fora de escopo (CardLance lance on-chain,
DOCS	TEXTO-DOC	cloud.md	1320	12	lances	`edicoes`/`lances-flash`/`chatbot`; console só ruído pré-existente). Relatório:
DOCS	COMENTARIO	cloud.md	1336	92	lance	**Núcleo crítico NÃO tocado** (objetivo #4; exige gate de runtime/smoke login): CardLance (lance),
DOCS	TEXTO-DOC	cloud.md	1337	50	lances	ComprarFichasModal (pagamento), auth-user, purge-lances, auth-admin lifecycle + `chamarAdmin`, mutações
DOCS	TEXTO-DOC	cloud.md	1378	52	Leilao	coordenação p/ Smart Account (KMS). Aterrado em `Leilao.sol:130-140` (two-step), `hardhat.config.js`
DOCS	TEXTO-DOC	cloud.md	1439	24	Lances	- **P1 — Header da Aba Lances (`pages/MercadoLances.jsx`).** As 3 barras empilhadas
DOCS	TEXTO-DOC	cloud.md	1445	19	Lance	com o card "Dar Lance". (Uma 1ª tentativa com modificador `.gut-glass--bar` app-bar flat
DOCS	TEXTO-DOC	cloud.md	1496	68	leilão	o estado de timer; o `AppProvider` mantém só a máquina de fim de leilão. Os 4
DOCS	TEXTO-DOC	cloud.md	1500	52	leilão	tick isolado); timer conta e o overlay de fim de leilão dispara. Regra: *estado de
DOCS	TEXTO-DOC	cloud.md	1559	82	Lance	- **P2 — Carteira (cores dos botões):** "Depositar PIX" → azul suave (#00d4ff), "Lance
DOCS	COMENTARIO	cloud.md	1588	58	lance	**Depois:** o gate foi removido. Mantêm-se intactos: JWT lance-auth (posse da carteira),
DOCS	COMENTARIO	cloud.md	1593	52	Lance	**Modelo de saldo (recap):** PIX → +R$ (centavos); Lance Relâmpago → −R$; **Trocar R$
DOCS	TEXTO-DOC	cloud.md	1594	68	Lance	por Senhas (comprar-senhas) → −R$ 2,00/senha, +1 senha on-chain**; Lance Programado →
DOCS	COMENTARIO	cloud.md	1597	41	lance	**Nota:** o mesmo gate ainda existe em `lance-relampago.mjs` (fora do escopo desta MC).
DOCS	TEXTO-DOC	cloud.md	1670	44	LANCE	3ª imagem: GUTO à esquerda segura placa **"LANCE ÚNICO"** e aponta; fundo = **máquina de
DOCS	COMENTARIO	cloud.md	1689	14	BIDDING	**2 painéis "BIDDING" cheios de números** (maior risco de warping). 1 geração **extra
DOCS	TEXTO-DOC	cloud.md	1690	88	BIDDING	autorizada** pelo operador (total 7). **Aprovado na 1ª geração:** GUTO fiel; **painéis BIDDING
DOCS	TEXTO-DOC	cloud.md	1696	58	LANCE	6ª imagem: GUTO à esquerda segura um **smartphone "MENOR LANCE ÚNICO"** e apresenta com a
DOCS	COMENTARIO	cloud.md	1711	4	Arremate	**"Arremate Já!"** + confete + **Smart TV (grade de apps)** + geladeira + lavadora + micro-ondas
DOCS	TEXTO-DOC	cloud.md	1739	63	Lance	30fps 300 frames) é uma **cena completa** (GUTO + TV "Menor Lance Único" + gavel + pódio, fundo
DOCS	TEXTO-DOC	cloud.md	1791	35	Leilao	- **Escopo profundo:** `contracts/Leilao.sol` (100%), 8 libs críticas
DOCS	TEXTO-DOC	cloud.md	1793	38	lance	+ `comprar-senhas`, e o caminho de lance do frontend (`web3.js`). ~30 functions e
DOCS	TEXTO-DOC	cloud.md	2011	8	LANCES	`MAX_LANCES_UNICOS()` = 10000 confirma identidade LeilaoGUT. Não houve two-step
DOCS	TEXTO-DOC	cloud.md	2013	28	Leilao	- **Autorização (contracts/Leilao.sol):** `address public coordenacao`; modifier
DOCS	TEXTO-DOC	cloud.md	2023	43	lance	a partir da EOA nova → smoke de crédito/lance → revogar chave antiga (.env, segredos
DOCS	TEXTO-DOC	cloud.md	2059	20	LANCES	(getCode≠0x; MAX_LANCES_UNICOS=10000), `coordenacao()` = EOA nova
DOCS	COMENTARIO	cloud.md	2170	57	Lances	### MC63 — PLANO: reforma visual do Glass superior (aba Lances): ✅ diagnóstico+plano
DOCS	COMENTARIO	cloud.md	2177	51	Lances	### MC64 — EXECUÇÃO: reforma visual do Glass (aba Lances): ✅ código+validação; ⏸️ deploy operador
DOCS	TEXTO-DOC	cloud.md	2182	4	Lances	(Lances) + FimLeilaoOverlay (Dashboard) + Confetti não disparam mais; encerrado/lightning intactos.
DOCS	COMENTARIO	cloud.md	2195	60	Lances	### MC65 — PLANO: redesign completo do Glass superior (aba Lances): ✅ diagnóstico+plano
DOCS	TEXTO-DOC	cloud.md	2214	86	Lances	- **Dashboard NÃO usa o mesmo cronômetro** (implementação própria) → refactor da aba Lances
DOCS	COMENTARIO	cloud.md	2218	72	Lances	**"EM BREVE" é PERMANENTE**. MC66 vai REMOVER o cronômetro vivo da aba Lances (agora
DOCS	TEXTO-DOC	cloud.md	2220	55	lance	e entregar um HERO "EM BREVE" (selo R-1, modo, "menor lance único vence", pulsação com
DOCS	TEXTO-DOC	cloud.md	2254	12	Lances	Vitrine (Lances já Hero; ScheduleView substituída) — trava de apresentação, não mexe contagem.
DOCS	TEXTO-DOC	cloud.md	2268	25	leilão	- Termos obrigatórios ("leilão de menor lance único" + "e-commerce por dropshipping") e martelo presentes nas 3; sem jargão técnico.
DOCS	TEXTO-DOC	cloud.md	2268	41	lance	- Termos obrigatórios ("leilão de menor lance único" + "e-commerce por dropshipping") e martelo presentes nas 3; sem jargão técnico.
DOCS	TEXTO-DOC	cloud.md	2316	9	lances	wallet, lances, lojistas, cotas) + Blobs (saldo-rs, wallet, cotas, renovacao-adesao,
DOCS	TEXTO-DOC	cloud.md	2317	23	lance	voucher, consent-log, lance-idem). (2) ANONIMIZAR + RETER os fiscais (saldo_rs_creditos/
DOCS	COMENTARIO	cloud.md	2406	31	leilões	**Legendas:** 1="Participe de leilões com lances únicos" · 2="Ganhe prêmios incríveis
DOCS	COMENTARIO	cloud.md	2406	43	lances	**Legendas:** 1="Participe de leilões com lances únicos" · 2="Ganhe prêmios incríveis
DOCS	TEXTO-DOC	cloud.md	2407	13	lance	com o menor lance" · 3="Acompanhe seus lances e ativos em tempo real" · 4="Edições ao
DOCS	TEXTO-DOC	cloud.md	2407	40	lances	com o menor lance" · 3="Acompanhe seus lances e ativos em tempo real" · 4="Edições ao
DOCS	TEXTO-DOC	cloud.md	2409	47	Lance	+ `legendas.txt`. Nota: imagem 3 mantém Menor Lance **R$5,00** (bate com a tabela) e não
DOCS	TEXTO-DOC	cloud.md	2503	47	lance	sem máscara num app com saldos e valores de lance.
DOCS	TEXTO-DOC	cloud.md	2747	33	lance	num app com saldos e valores de lance. Foi levantado no MC82, o operador escolheu "manter mascarado", a
DOCS	TEXTO-DOC	cloud.md	2965	74	lances	(MC15 → MC45), incluindo a unificação do vidro, a blindagem anti-bot dos lances, o isolamento da
DOCS	TEXTO-DOC	cloud.md	3353	47	lances	`iniciar-pagamento`, `auth-user`, `edicoes`, `lances-flash`, `cotas`, `admin-list`, `analytics`.
DOCS	TEXTO-DOC	cloud.md	3382	2	lances	`lances-flash`, `cotas`, `analytics`, `confirmar-pagamento`, `comprar-senhas`) — todos OK.
DOCS	COMENTARIO	cloud.md	3706	75	leilão	**P2 validado ao vivo, com os dois ramos.** Em produção: "como funciona o leilão" e "o que é uma
DOCS	TEXTO-DOC	cloud.md	4305	2	lances	`lances-flash` (sem). Inconclusivo: `lances-flash` também toca em Blobs. Marquei como
DOCS	TEXTO-DOC	cloud.md	4305	38	lances	`lances-flash` (sem). Inconclusivo: `lances-flash` também toca em Blobs. Marquei como
DOCS	TEXTO-DOC	cloud.md	4325	32	lances	pedidos/min, RPC 61 → 15/min, `lances-flash` 20 → 5/min, vídeo de fundo montado
DOCS	TEXTO-DOC	cloud.md	4809	56	lance	- **B6:** `Sair` (terminar sessão) dentro do cartão de lance, a ~190 px do campo.
DOCS	TEXTO-DOC	cloud.md	4859	69	leilão	que pagou R$ 2.640–18.000 por uma cota, e via ~4 s do dashboard de *leilão*.
DOCS	TEXTO-DOC	cloud.md	4932	24	lance	`disabled` do botão de lance e a **regra de divulgação** da TabelaLances
DOCS	TEXTO-DOC	cloud.md	5270	62	lances	preenchida em 3 de 7 e `cotas.endereco` em 0 de 7; a tabela `lances` tem 0 linhas
DOCS	TEXTO-DOC	cloud.md	5271	11	lances	porque os lances vivem em Blobs ou no contrato; o AdminPanel tem 990 linhas e não
DOCS	TEXTO-DOC	cloud.md	5280	1	lances	lances vivem em Netlify Blobs, todos com leitura fail-soft **silenciosa**. Para
DOCS	TEXTO-DOC	cloud.md	5488	75	lances	Varredura nos 11 ficheiros do painel: nenhum card mostra saldo, senhas ou lances
DOCS	TEXTO-DOC	cloud.md	5522	57	lances	Os EmConstrucao contêm as palavras "saldo", "senhas" e "lances" em texto
DOCS	TEXTO-DOC	cloud.md	5551	31	lances	palavras "saldo", "senhas" e "lances" foram removidas dos textos explicativos.
DOCS	TEXTO-DOC	cloud.md	5685	18	lances	cotas. A tabela `lances` do Supabase está vazia. Não há `usuarios_bloqueio`.
DOCS	TEXTO-DOC	cloud.md	6318	55	Lances	sem o Dashboard montado — o filtro apanhava o rótulo "Lances" da navegação.
DOCS	COMENTARIO	cloud.md	6356	72	lances	**Verifiquei antes de recusar.** O enunciado pedia baixar o polling de lances de
DOCS	TEXTO-DOC	cloud.md	6358	47	leilão	minutos. Os 3 s são o desenho do MC88.31 para leilão ao vivo — o momento em que
DOCS	TEXTO-DOC	cloud.md	6380	21	leilão	continua a pollar o leilão a 3 s enquanto está em /corporativo, sem o ver.
DOCS	TEXTO-DOC	cloud.md	6671	24	lances	vazio. Zero logs, zero lances, zero produtos, e sete utilizadores que são registos
DOCS	TEXTO-DOC	cloud.md	6768	29	Lances	Listava Produtos, Banners e Lances, que não têm telas, e omitia Operações,
DOCS	TEXTO-DOC	cloud.md	6915	55	lances	MC33.1 para validar o flip Blobs→Supabase (carga 2500 lances, RLS, visual),
DOCS	TEXTO-DOC	cloud.md	7328	56	lances	(R$ 2,00 -> adicionarSenhas on-chain, gas da EOA) -> lances via backend
DOCS	TEXTO-DOC	cloud.md	7329	13	lance	blindado (lance-relampago: compromisso cego + key-per-bid).
DOCS	TEXTO-DOC	cloud.md	7329	57	bid	blindado (lance-relampago: compromisso cego + key-per-bid).
DOCS	TEXTO-DOC	cloud.md	7330	44	lance	- ACHADO (origem do MC91.11): em mainnet o lance em edicao PROGRAMADA debitava
DOCS	TEXTO-DOC	cloud.md	7341	22	lances	senhas on-chain -> lances PROGRAMADOS consomem 1 senha (Art. 20); lances
DOCS	TEXTO-DOC	cloud.md	7341	69	lances	senhas on-chain -> lances PROGRAMADOS consomem 1 senha (Art. 20); lances
DOCS	TEXTO-DOC	cloud.md	7342	38	lance	RELAMPAGO consomem saldo R$ (menor lance unico no fecho, consolidar-lances).
DOCS	TEXTO-DOC	cloud.md	7342	71	lances	RELAMPAGO consomem saldo R$ (menor lance unico no fecho, consolidar-lances).
DOCS	TEXTO-DOC	cloud.md	7346	12	lance	- Backend: lance-relampago deriva o tipo da edicao (buscarEdicao) e no modo
DOCS	TEXTO-DOC	cloud.md	7367	42	lance	MC91.11) | RELAMPAGO consome R$ (menor lance unico no fecho).
DOCS	TEXTO-DOC	cloud.md	7369	27	lance	(7) e mc9112-integracao-lance (5: programado sem debito R$ + consumo +
DOCS	TEXTO-DOC	cloud.md	7377	3	lances	lances na UI) — documentada, sem custo ate aqui.
DOCS	TEXTO-DOC	CLAUDE.md	2	95	lance	> Atualizado em: 2026-08-08 (MC89.50) | **Ethereum MAINNET ativa desde o MC60** | Pipeline de lance 100% on-chain
DOCS	TEXTO-DOC	CLAUDE.md	14	92	lance	- @design-engineering — spring physics, layout anti-CLS, optimistic updates no pipeline de lance.
DOCS	TEXTO-DOC	CLAUDE.md	69	37	lance	- **Artigo VIII** — Vence o **menor lance único** (valor que aparece exatamente 1 vez).
DOCS	TEXTO-DOC	CLAUDE.md	71	22	Lance	- **Artigo XXIII** — Lance mínimo: R$ 0,01 (1 centavo).
DOCS	TEXTO-DOC	CLAUDE.md	72	24	lance	- **Segurança** — Cada lance gera um hash Argon2id off-chain (prova de intenção imutável).
DOCS	TEXTO-DOC	CLAUDE.md	74	22	lances	- **Rate Limit** — 5 lances/min, cooldown 3s por carteira (client-side, complementar ao contrato).
DOCS	TEXTO-DOC	CLAUDE.md	86	34	Leilao	Arquivo  : desafio-gut/contracts/Leilao.sol
DOCS	TEXTO-DOC	CLAUDE.md	137	9	Leilao	│   └── Leilao.sol                  ← Contrato auditável
DOCS	TEXTO-DOC	CLAUDE.md	148	85	lances	├── App.jsx                 ← Orquestrador: usePrivy + useWallets + timer + lances
DOCS	TEXTO-DOC	CLAUDE.md	151	53	lance	│   ├── CardLance.jsx       ← Formulário de lance + Privy wallet signing + Argon2id
DOCS	COMENTARIO	CLAUDE.md	180	16	Lance	## Fluxo de um Lance (produção)
DOCS	TEXTO-DOC	CLAUDE.md	182	20	leilão	> **Pré-requisito (leilão programado):** o endereço do usuário precisa ter
DOCS	TEXTO-DOC	CLAUDE.md	190	32	Leilão	1. Usuário clica "🎯 Entrar no Leilão"
DOCS	TEXTO-DOC	CLAUDE.md	203	24	Lance	└─ Botão "Confirmar Lance" fica disabled enquanto saldoSenhas == null/0
DOCS	TEXTO-DOC	CLAUDE.md	206	55	Lance	4. Usuário digita valor (centavos) e clica "Confirmar Lance"
DOCS	TEXTO-DOC	CLAUDE.md	228	38	lances	- [ ] Persistência multi-usuário dos lances (backend ou indexação de eventos)
DOCS	TEXTO-DOC	README.md	3	26	leilão	Plataforma brasileira de leilão de **menor lance único** — o menor valor que aparece exatamente 1 vez vence o prêmio.
DOCS	TEXTO-DOC	README.md	3	44	lance	Plataforma brasileira de leilão de **menor lance único** — o menor valor que aparece exatamente 1 vez vence o prêmio.
DOCS	TEXTO-DOC	README.md	31	55	lances	├── context/     ← AppContext (estado global: lances, saldo, auth)
DOCS	TEXTO-DOC	README.md	32	48	lance	├── entities/    ← modelos de domínio (lance, edicao)
DOCS	TEXTO-DOC	README.md	33	48	lance	├── features/    ← features FSD (auth, lance, comprar-fichas)
DOCS	TEXTO-DOC	README.md	43	42	lance	- **Tutoriais**: como fazer seu primeiro lance
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	15	46	leilão	O **DesafioGUT** é uma plataforma digital de leilão pelo critério **Menor Lance Único**, operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00). O mecanismo é defi
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	15	75	Lance	O **DesafioGUT** é uma plataforma digital de leilão pelo critério **Menor Lance Único**, operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00). O mecanismo é defi
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	15	292	lances	O **DesafioGUT** é uma plataforma digital de leilão pelo critério **Menor Lance Único**, operada pelo Grupo União e Trabalho (CNPJ 23.040.066/0001-00). O mecanismo é defi
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	17	6	lance	Cada lance exige uma **senha** (R$ 2,00), adquirida com saldo proveniente de depósito PIX. O sistema opera em dois modos:
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	24	201	Lance	O projeto está em **Beta v1.0 no testnet Sepolia**. Todos os fluxos principais foram implementados e validados. A sessão mais recente fechou os gaps de segurança críticos
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	30	52	lance	| Autenticação | 8 | Privy + JWT HS256 + EIP-191 + lance-auth. Validado em produção em 2026-04-30. |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	32	3	Lance	| Lance Programado (on-chain) | 8 | `darLance` validado ponta a ponta (tx `0xf5991092…`). Listener, polling, gate de saldo. |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	33	3	Lance	| Lance Flash (off-chain) | 7 | Wired com auth + idempotência (commit `2cc8c59`). Pendente smoke-test em produção. |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	34	28	lance	| Segurança | 7 | Auth em `lance-relampago`. `comprar-senhas` ainda sem auth (baixo risco por design). |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	54	37	lances	│    └─ AppProvider (estado global: lances, saldos, timer, auth)             │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	73	12	lance	│  ├─ auth-lance           (POST)│       │  darLance(id, valor)             │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	78	7	lance	│  ├─ lance-relampago      (POST)│       │                                  │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	79	7	lances	│  ├─ lances-flash          (GET)│       │  Events: LanceDado               │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	89	7	lances	│  ├─ lances-relampago           │◄──────│  GET  /v1/payments/:id           │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	90	7	lance	│  └─ lance-idem                 │       │  Webhook → nossa function        │
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	109	51	lances	| Animações | Framer Motion | 12.38.0 | Tabela de lances, transições |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	117	45	lance	| JWT | jose | 5.9.6 | HS256 — tokens PIX e lance-auth |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	118	66	lances	| Blob storage | @netlify/blobs | 8.1.0 | KV serverless (saldos, lances, idempotência) |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	121	62	leilão	| Smart contract | Solidity | ^0.8.0 | LeilaoGUT — regras do leilão |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	138	3	Lances	| Lances Únicos | `lancesExibidos.filter(!repetido).length` | Tempo real (listener/polling) |
DOCS	TEXTO-DOC	RELATORIO-FINAL.md	139	9	Lances	| Total Lances | `lancesExibidos.length` | Tempo real |
